policy,tau_c,tau_r,C_h,automation_rate_mean,automation_rate_std,exposure_rate_mean,exposure_rate_std,leakage_rate_mean,leakage_rate_std,system_f1_mean,system_f1_std,expected_cost_mean,expected_cost_std,human_cost_mean,human_cost_std,error_cost_mean,error_cost_std,leak_cost_mean,leak_cost_std
privacy_triggered,0.9,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.5,2.0,0.012,0.016431676725154984,0.0037735849056603774,0.008437992367923735,0.0,0.0,0.9992802218735534,0.0012514970721271416,1.984,0.026076809620810635,1.9759999999999998,0.032863353450309996,0.008,0.010954451150103323,0.0,0.0
privacy_triggered,0.9,0.5,5.0,0.012,0.016431676725154984,0.0037735849056603774,0.008437992367923735,0.0,0.0,0.9992802218735534,0.0012514970721271416,4.948,0.07463243262818078,4.9399999999999995,0.08215838362577474,0.008,0.010954451150103323,0.0,0.0
privacy_triggered,0.9,0.5,10.0,0.012,0.016431676725154984,0.0037735849056603774,0.008437992367923735,0.0,0.0,0.9992802218735534,0.0012514970721271416,9.888,0.15658863304850731,9.879999999999999,0.16431676725154948,0.008,0.010954451150103323,0.0,0.0
privacy_triggered,0.9,0.5,20.0,0.012,0.016431676725154984,0.0037735849056603774,0.008437992367923735,0.0,0.0,0.9992802218735534,0.0012514970721271416,19.768,0.3208114711166037,19.759999999999998,0.32863353450309896,0.008,0.010954451150103323,0.0,0.0
privacy_triggered,0.9,0.5,40.0,0.012,0.016431676725154984,0.0037735849056603774,0.008437992367923735,0.0,0.0,0.9992802218735534,0.0012514970721271416,39.528,0.6493997228210019,39.519999999999996,0.6572670690061979,0.008,0.010954451150103323,0.0,0.0
privacy_triggered,0.9,0.6,2.0,0.028000000000000004,0.0216794833886788,0.0317562953165023,0.014478386964103715,0.0037735849056603774,0.008437992367923735,0.998702813070927,0.002130497785103349,2.007926392316818,0.09740829423969487,1.9439999999999997,0.04335896677735764,0.012,0.01788854381999832,0.05192639231681824,0.11611094304672838
privacy_triggered,0.9,0.6,5.0,0.028000000000000004,0.0216794833886788,0.0317562953165023,0.014478386964103715,0.0037735849056603774,0.008437992367923735,0.998702813070927,0.002130497785103349,4.923926392316818,0.0679414573780294,4.86,0.10839741694339422,0.012,0.01788854381999832,0.05192639231681824,0.11611094304672838
privacy_triggered,0.9,0.6,10.0,0.028000000000000004,0.0216794833886788,0.0317562953165023,0.014478386964103715,0.0037735849056603774,0.008437992367923735,0.998702813070927,0.002130497785103349,9.783926392316818,0.12367491541910784,9.72,0.21679483388678844,0.012,0.01788854381999832,0.05192639231681824,0.11611094304672838
privacy_triggered,0.9,0.6,20.0,0.028000000000000004,0.0216794833886788,0.0317562953165023,0.014478386964103715,0.0037735849056603774,0.008437992367923735,0.998702813070927,0.002130497785103349,19.50392639231682,0.3273444223604092,19.44,0.4335896677735769,0.012,0.01788854381999832,0.05192639231681824,0.11611094304672838
privacy_triggered,0.9,0.6,40.0,0.028000000000000004,0.0216794833886788,0.0317562953165023,0.014478386964103715,0.0037735849056603774,0.008437992367923735,0.998702813070927,0.002130497785103349,38.94392639231682,0.7568831766815561,38.88,0.8671793355471538,0.012,0.01788854381999832,0.05192639231681824,0.11611094304672838
privacy_triggered,0.95,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.95,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
